time i j heightsForShapeDisplay heightsFromShapeDisplay forceFromShapeDisplay
9.97301 9 2 20000 19978 360
9.97301 9 3 20000 20008 78
9.97301 9 4 20000 19984 259
9.99001 0 0 20000 20008 171
9.99001 0 1 20000 -10832 304
9.99001 0 2 20000 19990 228
9.99001 0 3 20000 20020 397
9.99001 0 4 20000 19996 189
9.99001 1 0 20000 20020 294
9.99001 1 1 20000 20014 224
9.99001 1 2 20000 20014 304
9.99001 1 3 20000 19990 190
9.99001 1 4 20000 20014 339
9.99001 2 0 20000 19996 29
9.99001 2 1 20000 -14030 238
9.99001 2 2 20000 20010 238
9.99001 2 3 20000 20014 315
9.99001 2 4 20000 19990 153
9.99001 3 0 20000 20014 89
9.99001 3 1 20000 20008 239
9.99001 3 2 20000 20014 367
9.99001 3 3 20000 20014 221
9.99001 3 4 20000 20020 294
9.99001 4 0 20000 20008 134
9.99001 4 1 20000 -10046 286
9.99001 4 2 66000 64678 368
9.99001 4 3 20000 20014 292
9.99001 4 4 20000 20008 202
9.99001 5 0 20000 20020 297
9.99001 5 1 20000 19996 223
9.99001 5 2 20000 20014 304
9.99001 5 3 20000 19996 225
9.99001 5 4 20000 20020 314
9.99001 6 0 20000 13834 656
9.99001 6 1 20000 -15176 249
9.99001 6 2 20000 20008 248
9.99001 6 3 20000 19978 288
9.99001 6 4 20000 19984 204
9.99001 7 0 20000 19990 372
9.99001 7 1 20000 19996 173
9.99001 7 2 20000 20038 296
9.99001 7 3 20000 19990 192
9.99001 7 4 20000 19978 340
9.99001 8 0 20000 20014 221
9.99001 8 1 20000 -14726 259
9.99001 8 2 20000 20008 239
9.99001 8 3 20000 20020 359
9.99001 8 4 20000 20008 237
9.99001 9 0 20000 20032 346
9.99001 9 1 20000 19996 221
9.99001 9 2 20000 19978 361
9.99001 9 3 20000 20014 82
9.99001 9 4 20000 19984 254
10.006 0 0 20000 20014 161
10.006 0 1 20000 -10832 304
10.006 0 2 20000 19996 224
10.006 0 3 20000 20014 392
10.006 0 4 20000 19996 189
10.006 1 0 20000 20014 295
10.006 1 1 20000 20014 224
10.006 1 2 20000 20014 305
10.006 1 3 20000 20002 192
10.006 1 4 20000 20014 341
10.006 2 0 20000 19990 28
10.006 2 1 20000 -14030 238
10.006 2 2 20000 20004 235
10.006 2 3 20000 20020 321
10.006 2 4 20000 19996 158
10.006 3 0 20000 20020 91
10.006 3 1 20000 20008 242
10.006 3 2 20000 20020 370
10.006 3 3 20000 20008 220
10.006 3 4 20000 20020 296
10.006 4 0 20000 20008 127
10.006 4 1 20000 -10046 286
10.006 4 2 66200 65104 367
10.006 4 3 20000 20020 291
10.006 4 4 20000 20008 217
10.006 5 0 20000 20014 299
10.006 5 1 20000 19996 220
10.006 5 2 20000 20020 305
10.006 5 3 20000 19996 225
10.006 5 4 20000 20020 313
10.006 6 0 20000 19702 608
10.006 6 1 20000 -15176 249
10.006 6 2 20000 20014 244
10.006 6 3 20000 19978 287
10.006 6 4 20000 19990 206
10.006 7 0 20000 19990 369
10.006 7 1 20000 19996 176
10.006 7 2 20000 20038 293
10.006 7 3 20000 19996 194
10.006 7 4 20000 19978 343
10.006 8 0 20000 20008 219
10.006 8 1 20000 -14726 259
10.006 8 2 20000 20008 249
10.006 8 3 20000 20020 357
10.006 8 4 20000 20020 236
10.006 9 0 20000 20032 347
10.006 9 1 20000 19996 222
10.006 9 2 20000 19978 362
10.006 9 3 20000 20008 82
10.006 9 4 20000 19978 262
10.023 0 0 20000 20014 161
10.023 0 1 20000 -10832 304
10.023 0 2 20000 19996 228
10.023 0 3 20000 20020 398
10.023 0 4 20000 19990 189
10.023 1 0 20000 20014 293
10.023 1 1 20000 20020 222
10.023 1 2 20000 20014 305
10.023 1 3 20000 19990 192
10.023 1 4 20000 20014 341
10.023 2 0 20000 19990 28
10.023 2 1 20000 -14030 238
10.023 2 2 20000 20004 232
10.023 2 3 20000 20020 319
10.023 2 4 20000 19996 151
10.023 3 0 20000 20020 88
10.023 3 1 20000 20008 239
10.023 3 2 20000 20014 367
10.023 3 3 20000 20008 215
10.023 3 4 20000 20014 292
10.023 4 0 20000 20008 127
10.023 4 1 20000 -10046 286
10.023 4 2 66400 65152 340
10.023 4 3 20000 20014 294
10.023 4 4 20000 20008 217
10.023 5 0 20000 20014 298
10.023 5 1 20000 19996 230
10.023 5 2 20000 20014 307
10.023 5 3 20000 19990 226
10.023 5 4 20000 20020 312
10.023 6 0 20000 19702 608
10.023 6 1 20000 -15176 249
10.023 6 2 20000 20014 241
10.023 6 3 20000 19978 286
10.023 6 4 20000 19990 205
10.023 7 0 20000 19990 369
10.023 7 1 20000 19996 175
10.023 7 2 20000 20032 294
10.023 7 3 20000 19996 201
10.023 7 4 20000 19978 341
10.023 8 0 20000 20008 219
10.023 8 1 20000 -14726 259
10.023 8 2 20000 20008 244
10.023 8 3 20000 20026 357
10.023 8 4 20000 20002 227
10.023 9 0 20000 20032 348
10.023 9 1 20000 19996 219
10.023 9 2 20000 19972 359
10.023 9 3 20000 20014 78
10.023 9 4 20000 19984 261
10.04 0 0 20000 20008 163
10.04 0 1 20000 -10832 304
10.04 0 2 20000 19996 227
10.04 0 3 20000 20014 393
10.04 0 4 20000 19996 196
10.04 1 0 20000 20014 297
10.04 1 1 20000 20008 224
10.04 1 2 20000 20020 304
10.04 1 3 20000 19990 195
10.04 1 4 20000 20020 340
10.04 2 0 20000 19996 27
10.04 2 1 20000 -14030 238
10.04 2 2 20000 20004 234
10.04 2 3 20000 20014 311
10.04 2 4 20000 19996 153
10.04 3 0 20000 20020 94
10.04 3 1 20000 20014 242
10.04 3 2 20000 20020 366
10.04 3 3 20000 20014 225
10.04 3 4 20000 20020 295
10.04 4 0 20000 20014 136
10.04 4 1 20000 -10046 286
10.04 4 2 66600 65212 361
10.04 4 3 20000 20014 294
10.04 4 4 20000 20008 216
10.04 5 0 20000 20014 297
10.04 5 1 20000 19996 230
10.04 5 2 20000 20020 304
10.04 5 3 20000 19990 224
10.04 5 4 20000 20020 311
10.04 6 0 20000 23650 473
10.04 6 1 20000 -15176 249
10.04 6 2 20000 20014 242
10.04 6 3 20000 19972 286
10.04 6 4 20000 19990 205
10.04 7 0 20000 19990 368
10.04 7 1 20000 19996 166
10.04 7 2 20000 20038 296
10.04 7 3 20000 19996 194
10.04 7 4 20000 19978 342
10.04 8 0 20000 20008 220
10.04 8 1 20000 -14726 259
10.04 8 2 20000 20008 249
10.04 8 3 20000 20026 358
10.04 8 4 20000 20020 227
10.04 9 0 20000 20038 348
10.04 9 1 20000 19990 219
10.04 9 2 20000 19978 360
10.04 9 3 20000 20014 73
10.04 9 4 20000 19984 262
10.057 0 0 20000 20008 161
10.057 0 1 20000 -10832 304
10.057 0 2 20000 19996 229
10.057 0 3 20000 20014 390
10.057 0 4 20000 19996 196
10.057 1 0 20000 20014 296
10.057 1 1 20000 20008 221
10.057 1 2 20000 20014 305
10.057 1 3 20000 20002 191
10.057 1 4 20000 20014 341
10.057 2 0 20000 19996 26
10.057 2 1 20000 -14030 238
10.057 2 2 20000 20004 227
10.057 2 3 20000 20020 313
10.057 2 4 20000 19990 154
10.057 3 0 20000 20014 96
10.057 3 1 20000 20008 239
10.057 3 2 20000 20020 366
10.057 3 3 20000 20014 226
10.057 3 4 20000 20014 294
10.057 4 0 20000 20008 125
10.057 4 1 20000 -10046 286
10.057 4 2 66800 66010 382
10.057 4 3 20000 20014 296
10.057 4 4 20000 20014 228
10.057 5 0 20000 20020 297
10.057 5 1 20000 19996 230
10.057 5 2 20000 20014 306
10.057 5 3 20000 19990 217
10.057 5 4 20000 20020 311
10.057 6 0 20000 14410 673
10.057 6 1 20000 -15176 249
10.057 6 2 20000 20014 239
10.057 6 3 20000 19978 289
10.057 6 4 20000 19990 195
10.057 7 0 20000 19984 365
10.057 7 1 20000 19990 180
10.057 7 2 20000 20032 296
10.057 7 3 20000 19996 202
10.057 7 4 20000 19978 343
10.057 8 0 20000 20008 220
10.057 8 1 20000 -14726 259
10.057 8 2 20000 20008 245
10.057 8 3 20000 20020 360
10.057 8 4 20000 20008 230
10.057 9 0 20000 20032 347
10.057 9 1 20000 19996 220
10.057 9 2 20000 19972 359
10.057 9 3 20000 20008 88
10.057 9 4 20000 19984 257
10.073 0 0 20000 20014 161
10.073 0 1 20000 -10832 304
10.073 0 2 20000 19996 225
10.073 0 3 20000 20014 391
10.073 0 4 20000 19996 190
10.073 1 0 20000 20014 298
10.073 1 1 20000 20008 219
10.073 1 2 20000 20020 305
10.073 1 3 20000 19996 189
10.073 1 4 20000 20020 340
10.073 2 0 20000 19996 27
10.073 2 1 20000 -14030 238
10.073 2 2 20000 20004 228
10.073 2 3 20000 20020 317
10.073 2 4 20000 19996 155
10.073 3 0 20000 20020 96
10.073 3 1 20000 20014 238
10.073 3 2 20000 20014 367
10.073 3 3 20000 20008 220
10.073 3 4 20000 20014 295
10.073 4 0 20000 20008 132
10.073 4 1 20000 -10046 286
10.073 4 2 67000 66142 374
10.073 4 3 20000 20014 298
10.073 4 4 20000 20008 224
10.073 5 0 20000 20014 299
10.073 5 1 20000 19996 225
10.073 5 2 20000 20020 306
10.073 5 3 20000 19996 223
10.073 5 4 20000 20014 313
10.073 6 0 20000 20800 581
10.073 6 1 20000 -15176 249
10.073 6 2 20000 20014 235
10.073 6 3 20000 19978 289
10.073 6 4 20000 19990 194
10.073 7 0 20000 19984 366
10.073 7 1 20000 19996 178
10.073 7 2 20000 20032 291
10.073 7 3 20000 19996 188
10.073 7 4 20000 19978 343
10.073 8 0 20000 20008 222
10.073 8 1 20000 -14726 259
10.073 8 2 20000 20008 250
10.073 8 3 20000 20020 359
10.073 8 4 20000 20008 234
10.073 9 0 20000 20032 347
10.073 9 1 20000 19996 220
10.073 9 2 20000 19972 360
10.073 9 3 20000 20014 90
10.073 9 4 20000 19984 260
10.09 0 0 20000 20008 165
10.09 0 1 20000 -10832 304
10.09 0 2 20000 19996 216
10.09 0 3 20000 20020 387
10.09 0 4 20000 19996 188
10.09 1 0 20000 20020 298
10.09 1 1 20000 20008 218
10.09 1 2 20000 20014 304
10.09 1 3 20000 19990 191
10.09 1 4 20000 20020 343
10.09 2 0 20000 19996 28
10.09 2 1 20000 -14030 238
10.09 2 2 20000 19998 234
10.09 2 3 20000 20014 318
10.09 2 4 20000 19996 156
10.09 3 0 20000 20014 100
10.09 3 1 20000 20008 237
10.09 3 2 20000 20014 368
10.09 3 3 20000 20008 222
10.09 3 4 20000 20014 295
10.09 4 0 20000 20008 123
10.09 4 1 20000 -10046 286
10.09 4 2 67200 66202 379
10.09 4 3 20000 20014 297
10.09 4 4 20000 20008 221
10.09 5 0 20000 20014 298
10.09 5 1 20000 19990 221
10.09 5 2 20000 20014 305
10.09 5 3 20000 19996 231
10.09 5 4 20000 20020 310
10.09 6 0 20000 25666 451
10.09 6 1 20000 -15176 249
10.09 6 2 20000 20008 235
10.09 6 3 20000 19978 292
10.09 6 4 20000 19990 182
10.09 7 0 20000 19978 369
10.09 7 1 20000 19996 181
10.09 7 2 20000 20038 292
10.09 7 3 20000 19996 191
10.09 7 4 20000 19978 344
10.09 8 0 20000 20008 219
10.09 8 1 20000 -14726 259
10.09 8 2 20000 20008 251
10.09 8 3 20000 20026 358
10.09 8 4 20000 20020 234
10.09 9 0 20000 20038 347
10.09 9 1 20000 19996 220
10.09 9 2 20000 19972 360
10.09 9 3 20000 20008 94
10.09 9 4 20000 19978 264
10.106 0 0 20000 20008 165
10.106 0 1 20000 -10832 304
10.106 0 2 20000 19996 216
10.106 0 3 20000 20020 387
10.106 0 4 20000 19996 188
10.106 1 0 20000 20020 298
10.106 1 1 20000 20008 218
10.106 1 2 20000 20014 304
10.106 1 3 20000 19990 191
10.106 1 4 20000 20020 343
10.106 2 0 20000 19996 28
10.106 2 1 20000 -14030 238
10.106 2 2 20000 19998 234
10.106 2 3 20000 20014 318
10.106 2 4 20000 19996 156
10.106 3 0 20000 20014 100
10.106 3 1 20000 20008 237
10.106 3 2 20000 20014 368
10.106 3 3 20000 20008 222
10.106 3 4 20000 20014 295
10.106 4 0 20000 20008 123
10.106 4 1 20000 -10046 286
10.106 4 2 67400 66202 379
10.106 4 3 20000 20014 297
10.106 4 4 20000 20008 221
10.106 5 0 20000 20014 298
10.106 5 1 20000 19990 221
10.106 5 2 20000 20014 305
10.106 5 3 20000 19996 231
10.106 5 4 20000 20020 310
10.106 6 0 20000 25666 451
10.106 6 1 20000 -15176 249
10.106 6 2 20000 20008 235
10.106 6 3 20000 19978 292
10.106 6 4 20000 19990 182
10.106 7 0 20000 19978 369
10.106 7 1 20000 19996 181
10.106 7 2 20000 20038 292
10.106 7 3 20000 19996 191
10.106 7 4 20000 19978 344
10.106 8 0 20000 20008 219
10.106 8 1 20000 -14726 259
10.106 8 2 20000 20008 251
10.106 8 3 20000 20026 358
10.106 8 4 20000 20020 234
10.106 9 0 20000 20038 347
10.106 9 1 20000 19996 220
10.106 9 2 20000 19972 360
10.106 9 3 20000 20008 94
10.106 9 4 20000 19978 264
10.123 0 0 20000 20008 167
10.123 0 1 20000 -10832 304
10.123 0 2 20000 19996 217
10.123 0 3 20000 20014 391
10.123 0 4 20000 19990 194
10.123 1 0 20000 20014 297
10.123 1 1 20000 20008 221
10.123 1 2 20000 20020 306
10.123 1 3 20000 20002 193
10.123 1 4 20000 20020 342
10.123 2 0 20000 19996 29
10.123 2 1 20000 -14030 238
10.123 2 2 20000 20004 239
10.123 2 3 20000 20020 312
10.123 2 4 20000 19996 154
10.123 3 0 20000 20020 99
10.123 3 1 20000 20014 238
10.123 3 2 20000 20014 365
10.123 3 3 20000 20014 219
10.123 3 4 20000 20020 297
10.123 4 0 20000 20014 136
10.123 4 1 20000 -10046 286
10.123 4 2 67600 66352 387
10.123 4 3 20000 20020 297
10.123 4 4 20000 20014 218
10.123 5 0 20000 20020 299
10.123 5 1 20000 19996 241
10.123 5 2 20000 20014 305
10.123 5 3 20000 19996 233
10.123 5 4 20000 20014 312
10.123 6 0 20000 21670 467
10.123 6 1 20000 -15176 249
10.123 6 2 20000 20008 246
10.123 6 3 20000 19978 288
10.123 6 4 20000 19990 188
10.123 7 0 20000 19990 368
10.123 7 1 20000 19996 170
10.123 7 2 20000 20038 291
10.123 7 3 20000 19996 192
10.123 7 4 20000 19978 343
10.123 8 0 20000 20008 216
10.123 8 1 20000 -14726 259
10.123 8 2 20000 20008 245
10.123 8 3 20000 20026 358
10.123 8 4 20000 20014 234
10.123 9 0 20000 20038 348
10.123 9 1 20000 19996 218
10.123 9 2 20000 19978 361
10.123 9 3 20000 20008 81
10.123 9 4 20000 19984 260
10.139 0 0 20000 20014 161
10.139 0 1 20000 -10832 304
10.139 0 2 20000 19996 212
10.139 0 3 20000 20014 393
10.139 0 4 20000 19996 196
10.139 1 0 20000 20020 299
10.139 1 1 20000 20014 224
10.139 1 2 20000 20014 303
10.139 1 3 20000 20002 200
10.139 1 4 20000 20020 341
10.139 2 0 20000 19996 28
10.139 2 1 20000 -14030 238
10.139 2 2 20000 20004 234
10.139 2 3 20000 20014 307
10.139 2 4 20000 19996 159
10.139 3 0 20000 20014 103
10.139 3 1 20000 20008 241
10.139 3 2 20000 20014 365
10.139 3 3 20000 20014 220
10.139 3 4 20000 20020 294
10.139 4 0 20000 20014 129
10.139 4 1 20000 -10046 286
10.139 4 2 67800 66658 389
10.139 4 3 20000 20014 296
10.139 4 4 20000 20008 204
10.139 5 0 20000 20014 298
10.139 5 1 20000 19996 238
10.139 5 2 20000 20014 304
10.139 5 3 20000 19996 232
10.139 5 4 20000 20014 310
10.139 6 0 20000 14320 432
10.139 6 1 20000 -15176 249
10.139 6 2 20000 20008 241
10.139 6 3 20000 19972 285
10.139 6 4 20000 19990 199
10.139 7 0 20000 19990 370
10.139 7 1 20000 19996 179
10.139 7 2 20000 20032 300
10.139 7 3 20000 19996 190
10.139 7 4 20000 19978 341
10.139 8 0 20000 20008 220
10.139 8 1 20000 -14726 259
10.139 8 2 20000 20014 247
10.139 8 3 20000 20020 358
10.139 8 4 20000 20020 238
10.139 9 0 20000 20038 347
10.139 9 1 20000 19996 220
10.139 9 2 20000 19978 360
10.139 9 3 20000 20008 79
10.139 9 4 20000 19984 264
10.156 0 0 20000 20008 168
10.156 0 1 20000 -10832 304
10.156 0 2 20000 19996 216
10.156 0 3 20000 20020 391
10.156 0 4 20000 19996 195
10.156 1 0 20000 20020 294
10.156 1 1 20000 20008 223
10.156 1 2 20000 20014 304
10.156 1 3 20000 19996 196
10.156 1 4 20000 20014 341
10.156 2 0 20000 19990 29
10.156 2 1 20000 -14030 238
10.156 2 2 20000 20004 242
10.156 2 3 20000 20020 319
10.156 2 4 20000 19990 156
10.156 3 0 20000 20020 97
10.156 3 1 20000 20002 239
10.156 3 2 20000 20020 364
10.156 3 3 20000 20008 220
10.156 3 4 20000 20014 293
10.156 4 0 20000 20008 124
10.156 4 1 20000 -10046 286
10.156 4 2 68000 66952 377
10.156 4 3 20000 20014 294
10.156 4 4 20000 20014 209
10.156 5 0 20000 20014 297
10.156 5 1 20000 19996 222
10.156 5 2 20000 20020 305
10.156 5 3 20000 19996 230
10.156 5 4 20000 20014 312
10.156 6 0 20000 15826 701
10.156 6 1 20000 -15176 249
10.156 6 2 20000 20014 238
10.156 6 3 20000 19978 284
10.156 6 4 20000 19990 198
10.156 7 0 20000 19990 368
10.156 7 1 20000 19996 169
10.156 7 2 20000 20032 295
10.156 7 3 20000 19996 187
10.156 7 4 20000 19978 344
10.156 8 0 20000 20002 227
10.156 8 1 20000 -14726 259
10.156 8 2 20000 20014 253
10.156 8 3 20000 20020 357
10.156 8 4 20000 20008 238
10.156 9 0 20000 20032 346
10.156 9 1 20000 19990 218
10.156 9 2 20000 19978 359
10.156 9 3 20000 20014 72
10.156 9 4 20000 19984 267
10.173 0 0 20000 20008 168
10.173 0 1 20000 -10832 304
10.173 0 2 20000 19996 217
10.173 0 3 20000 20014 393
10.173 0 4 20000 19996 190
10.173 1 0 20000 20020 296
10.173 1 1 20000 20014 217
10.173 1 2 20000 20014 305
10.173 1 3 20000 19996 197
10.173 1 4 20000 20014 340
10.173 2 0 20000 19990 29
10.173 2 1 20000 -14030 238
10.173 2 2 20000 20010 239
10.173 2 3 20000 20014 322
10.173 2 4 20000 19996 156
10.173 3 0 20000 20020 90
10.173 3 1 20000 20014 240
10.173 3 2 20000 20020 367
10.173 3 3 20000 20008 223
10.173 3 4 20000 20014 296
10.173 4 0 20000 20008 124
10.173 4 1 20000 -10046 286
10.173 4 2 68200 67048 368
10.173 4 3 20000 20014 293
10.173 4 4 20000 20014 205
10.173 5 0 20000 20014 302
10.173 5 1 20000 19996 217
10.173 5 2 20000 20014 305
10.173 5 3 20000 19996 227
10.173 5 4 20000 20020 310
10.173 6 0 20000 15826 701
10.173 6 1 20000 -15176 249
10.173 6 2 20000 20014 240
10.173 6 3 20000 19978 289
10.173 6 4 20000 19990 194
10.173 7 0 20000 19990 366
10.173 7 1 20000 19996 168
10.173 7 2 20000 20032 294
10.173 7 3 20000 19996 193
10.173 7 4 20000 19978 345
10.173 8 0 20000 20002 227
10.173 8 1 20000 -14726 259
10.173 8 2 20000 20008 258
10.173 8 3 20000 20020 356
10.173 8 4 20000 20020 242
10.173 9 0 20000 20038 346
10.173 9 1 20000 19996 220
10.173 9 2 20000 19978 360
10.173 9 3 20000 20008 81
10.173 9 4 20000 19984 265
10.19 0 0 20000 20008 175
10.19 0 1 20000 -10832 304
10.19 0 2 20000 19996 227
10.19 0 3 20000 20020 390
10.19 0 4 20000 19996 191
10.19 1 0 20000 20014 296
10.19 1 1 20000 20008 218
10.19 1 2 20000 20020 302
10.19 1 3 20000 19990 196
10.19 1 4 20000 20014 339
10.19 2 0 20000 19996 29
10.19 2 1 20000 -14030 238
10.19 2 2 20000 20004 233
10.19 2 3 20000 20020 315
10.19 2 4 20000 19996 150
10.19 3 0 20000 20014 97
10.19 3 1 20000 20014 236
10.19 3 2 20000 20014 367
10.19 3 3 20000 20014 224
10.19 3 4 20000 20014 296
10.19 4 0 20000 20008 116
10.19 4 1 20000 -10046 286
10.19 4 2 68400 67132 370
10.19 4 3 20000 20020 297
10.19 4 4 20000 20008 210
10.19 5 0 20000 20014 299
10.19 5 1 20000 19996 235
10.19 5 2 20000 20014 304
10.19 5 3 20000 19996 223
10.19 5 4 20000 20020 311
10.19 6 0 20000 24550 518
10.19 6 1 20000 -15176 249
10.19 6 2 20000 20008 235
10.19 6 3 20000 19978 290
10.19 6 4 20000 19990 196
10.19 7 0 20000 19990 367
10.19 7 1 20000 19996 170
10.19 7 2 20000 20032 293
10.19 7 3 20000 19996 198
10.19 7 4 20000 19978 346
10.19 8 0 20000 20008 225
10.19 8 1 20000 -14726 259
10.19 8 2 20000 20008 253
10.19 8 3 20000 20026 358
10.19 8 4 20000 20014 237
10.19 9 0 20000 20038 347
10.19 9 1 20000 19996 222
10.19 9 2 20000 19972 360
10.19 9 3 20000 20014 83
10.19 9 4 20000 19984 272
10.207 0 0 20000 20002 173
10.207 0 1 20000 -10832 304
10.207 0 2 20000 19996 234
10.207 0 3 20000 20014 391
10.207 0 4 20000 19996 194
10.207 1 0 20000 20014 295
10.207 1 1 20000 20008 224
10.207 1 2 20000 20014 300
10.207 1 3 20000 19996 193
10.207 1 4 20000 20014 340
10.207 2 0 20000 19996 28
10.207 2 1 20000 -14030 238
10.207 2 2 20000 20004 232
10.207 2 3 20000 20020 310
10.207 2 4 20000 19996 152
10.207 3 0 20000 20020 93
10.207 3 1 20000 20014 235
10.207 3 2 20000 20020 365
10.207 3 3 20000 20014 222
10.207 3 4 20000 20020 297
10.207 4 0 20000 20014 125
10.207 4 1 20000 -10046 286
10.207 4 2 68600 67390 376
10.207 4 3 20000 20014 292
10.207 4 4 20000 20014 209
10.207 5 0 20000 20020 298
10.207 5 1 20000 19996 241
10.207 5 2 20000 20020 304
10.207 5 3 20000 19996 215
10.207 5 4 20000 20014 308
10.207 6 0 20000 17284 398
10.207 6 1 20000 -15176 249
10.207 6 2 20000 20014 244
10.207 6 3 20000 19978 284
10.207 6 4 20000 19990 197
10.207 7 0 20000 19984 364
10.207 7 1 20000 19990 167
10.207 7 2 20000 20032 295
10.207 7 3 20000 19996 195
10.207 7 4 20000 19978 343
10.207 8 0 20000 20014 226
10.207 8 1 20000 -14726 259
10.207 8 2 20000 20014 252
10.207 8 3 20000 20020 359
10.207 8 4 20000 20002 234
10.207 9 0 20000 20032 347
10.207 9 1 20000 19996 220
10.207 9 2 20000 19978 360
10.207 9 3 20000 20014 90
10.207 9 4 20000 19978 263
10.223 0 0 20000 20002 173
10.223 0 1 20000 -10832 304
10.223 0 2 20000 20002 239
10.223 0 3 20000 20014 396
10.223 0 4 20000 19990 193
10.223 1 0 20000 20014 296
10.223 1 1 20000 20008 222
10.223 1 2 20000 20020 300
10.223 1 3 20000 19996 189
10.223 1 4 20000 20020 344
10.223 2 0 20000 19996 28
10.223 2 1 20000 -14030 238
10.223 2 2 20000 20004 234
10.223 2 3 20000 20014 310
10.223 2 4 20000 19996 155
10.223 3 0 20000 20014 97
10.223 3 1 20000 20008 237
10.223 3 2 20000 20020 366
10.223 3 3 20000 20008 220
10.223 3 4 20000 20014 294
10.223 4 0 20000 20014 125
10.223 4 1 20000 -10046 286
10.223 4 2 68800 67840 378
10.223 4 3 20000 20014 293
10.223 4 4 20000 20014 213
10.223 5 0 20000 20020 297
10.223 5 1 20000 19996 238
10.223 5 2 20000 20020 304
10.223 5 3 20000 19996 225
10.223 5 4 20000 20014 312
10.223 6 0 20000 17284 398
10.223 6 1 20000 -15176 249
10.223 6 2 20000 20008 235
10.223 6 3 20000 19972 286
10.223 6 4 20000 19984 198
10.223 7 0 20000 19984 366
10.223 7 1 20000 19990 169
10.223 7 2 20000 20038 293
10.223 7 3 20000 19996 201
10.223 7 4 20000 19978 344
10.223 8 0 20000 20014 226
10.223 8 1 20000 -14726 259
10.223 8 2 20000 20008 247
10.223 8 3 20000 20020 358
10.223 8 4 20000 20020 227
10.223 9 0 20000 20038 347
10.223 9 1 20000 19996 220
10.223 9 2 20000 19972 361
10.223 9 3 20000 20008 91
10.223 9 4 20000 19984 260
10.24 0 0 20000 20014 170
10.24 0 1 20000 -10832 304
10.24 0 2 20000 19996 229
10.24 0 3 20000 20020 395
10.24 0 4 20000 19990 198
10.24 1 0 20000 20014 296
10.24 1 1 20000 20008 222
10.24 1 2 20000 20020 302
10.24 1 3 20000 20002 198
10.24 1 4 20000 20020 342
10.24 2 0 20000 19996 28
10.24 2 1 20000 -14030 238
10.24 2 2 20000 20004 230
10.24 2 3 20000 20014 306
10.24 2 4 20000 19996 152
10.24 3 0 20000 20014 100
10.24 3 1 20000 20008 240
10.24 3 2 20000 20014 367
10.24 3 3 20000 20008 233
10.24 3 4 20000 20020 297
10.24 4 0 20000 20014 128
10.24 4 1 20000 -10046 286
10.24 4 2 69000 68056 378
10.24 4 3 20000 20014 295
10.24 4 4 20000 20008 217
10.24 5 0 20000 20020 299
10.24 5 1 20000 19996 228
10.24 5 2 20000 20020 307
10.24 5 3 20000 19996 223
10.24 5 4 20000 20020 313
10.24 6 0 20000 18352 678
10.24 6 1 20000 -15176 249
10.24 6 2 20000 20008 236
10.24 6 3 20000 19978 287
10.24 6 4 20000 19990 195
10.24 7 0 20000 19984 366
10.24 7 1 20000 19996 175
10.24 7 2 20000 20038 296
10.24 7 3 20000 19990 198
10.24 7 4 20000 19978 343
10.24 8 0 20000 20014 222
10.24 8 1 20000 -14726 259
10.24 8 2 20000 20008 241
10.24 8 3 20000 20020 358
10.24 8 4 20000 20002 228
10.24 9 0 20000 20032 347
10.24 9 1 20000 19996 221
10.24 9 2 20000 19978 360
10.24 9 3 20000 20014 82
10.24 9 4 20000 19990 269
10.256 0 0 20000 20008 169
10.256 0 1 20000 -10832 304
10.256 0 2 20000 19990 228
10.256 0 3 20000 20014 393
10.256 0 4 20000 19996 193
10.256 1 0 20000 20020 296
10.256 1 1 20000 20008 221
10.256 1 2 20000 20014 305
10.256 1 3 20000 19996 192
10.256 1 4 20000 20014 342
10.256 2 0 20000 19990 29
10.256 2 1 20000 -14030 238
10.256 2 2 20000 20010 233
10.256 2 3 20000 20020 319
10.256 2 4 20000 19990 156
10.256 3 0 20000 20020 90
10.256 3 1 20000 20014 239
10.256 3 2 20000 20014 364
10.256 3 3 20000 20014 221
10.256 3 4 20000 20014 293
10.256 4 0 20000 20008 134
